     111.649       2.4038  122.6961060
       38.110741     -0.43132020      -1.9477460      0.99295720      0.38462260       1.8076530    0.0074181020
       37.286278     -0.76151280      -2.6815030      0.98353240      0.57537490       2.7041520     0.011097030
       36.461819      -1.1039280     -0.73705290       1.0052040      0.61532660       2.8919180     0.011867690
       35.637360      0.97504430      -3.9411160      0.95301690      0.62775280       2.9503190     0.012107790
       34.812900       1.1584780      -3.8922040      0.95113920      0.66695090       3.1345420     0.012863660
       33.988442     0.057846070      -3.3296590      0.97370430      0.62777970       2.9504450     0.012107840
       33.163979      0.26574710      -2.3146290      0.98983270      0.50267360       2.3624700    0.0096948500
       32.339520     -0.73705290     -0.65145110       1.0122600      0.70398860       3.3086120     0.013577530
       31.515060      -1.0183260      -1.6420210       1.0006520      0.59447350       2.7939120     0.011465310
       30.690599     -0.40686040      -6.0200880      0.95697850      0.51170360       2.4049100    0.0098696240
       29.866139     -0.23565670      -7.4264530      0.94771810      0.53898850       2.5331430     0.010396140
       29.041679     -0.93272400      -5.5920640      0.96692880      0.51864420       2.4375290     0.010003230
       28.217220      -1.1528470      -3.3174290      0.98651500      0.52774300       2.4802920     0.010178730
       27.392759       1.4519810      -6.1668400      0.93849150      0.71973720       3.3826280     0.013882030
       26.568298       1.5131300     -0.51692960      0.97913290      0.88595390       4.1638150     0.017087070
       25.743839     -0.23565670       2.9928670       1.0183170      0.48604730       2.2843300    0.0093745480
       24.919380    -0.027755740      -3.4397200      0.96302900      0.50514320       2.3740770    0.0097429950
       24.094921      0.15568540      -2.4124600      0.97305230      0.59998190       2.8198010     0.011571770
       23.270458     -0.65145110      -1.2017670      0.98995330      0.77240110       3.6301380     0.014896910
       22.445999      0.10676570      -3.2685090      0.96664170      0.63235880       2.9719660     0.012196230
       21.621540     -0.84711460     -0.40686040       1.0123270      0.67548820       3.1746660     0.013027830
       20.797077    -0.088905330       1.8188630       1.0200990      0.79862890       3.7534040     0.015402870
       19.972618       1.2563170     -0.38240810      0.98612140      0.75562170       3.5512780     0.014573330
       19.148159       2.0879060       1.1340260      0.98640020      0.69012920       3.2434760     0.013310290
       18.323700       1.9533840      0.16791530      0.98398390      0.63518220       2.9852350     0.012250500
       17.499241       1.4642110      -4.0022660      0.95752330      0.64428900       3.0280350     0.012426500
       16.674778       1.2685470     -0.33348850      0.98878410      0.61938320       2.9109830     0.011945820
       15.850319       2.0267560     -0.63922120      0.99148510      0.82239600       3.8651040     0.015861130
       15.025860       2.4425510      0.73046110       1.0026130      0.89852390       4.2228910     0.017329440
       14.201397       3.6043320       1.2440870      0.98334630      0.94377430       4.4355590     0.018202240
       13.376938       3.0173260     -0.68813320      0.96280700      0.79872020       3.7538330     0.015404760
       12.552479       3.5431820      0.75491330      0.97695150      0.64223990       3.0184050     0.012386730
       11.728020       4.5704420       5.9278870       1.0118660      0.60082140       2.8237460     0.011587880
       10.903561       6.0990980       2.0267560      0.97602040      0.77240410       3.6301520     0.014897080
       10.079098       8.1291580     0.045616150      0.94186290      0.89402740       4.2017580     0.017243180
       9.2546387       9.1686400      -1.5931020      0.92019030      0.75709660       3.5582100     0.014602990
       8.4301796       10.990800       5.4020310      0.95530160      0.69485250       3.2656740     0.013401880
       7.6057167       14.855240       7.3831710      0.94221260      0.72278240       3.3969400     0.013940690
       6.7812576       20.419560       5.7933650      0.87377080      0.72738270       3.4185600     0.014031850
       5.9567986       27.549210      0.73046110      0.77518810      0.83145610       3.9076860     0.016044820
       5.1323395       34.923450      -5.0417480      0.67987970       1.0510080       4.9395390     0.020284370
       4.3078804       40.463300      -4.3936000      0.63439420       1.1104680       5.2189880     0.021434540
       3.4834175       46.321120      -12.782870      0.52325800      0.81417750       3.8264790     0.014628220
       2.6589584       50.112180      -9.3953630      0.50671630      0.76646770       3.6022520     0.013675040
       1.8344994       53.267330      -12.134720      0.47383560       1.0613930       4.9883460     0.019054810
       1.0100365       56.128980      -5.8611070      0.49648690       1.0483680       4.9271320     0.018818860
      0.18557740       57.828840       7.2241900      0.59869070      0.80760870       3.7956070     0.014498920
     -0.63888170       59.565400       6.3681410      0.56790350      0.95983860       4.5110590     0.017425370
      -1.4633408       58.538130       6.8695450      0.58620720       1.1079180       5.2070030     0.021390140
      -2.2877998       59.626540       10.428250      0.62085650      0.95301490       4.4789880     0.017655440
      -3.1122627       61.436480       12.225950      0.61136930      0.97311880       4.5734730     0.017660820
      -3.9367218       64.310350      -5.9222560      0.45041870      0.96231830       4.5227130     0.017094150
      -4.7611809       66.071370      -19.998130      0.34526380       1.1864310       5.5760000     0.021308970
      -5.5856438       70.217070      -21.954810      0.28707240       1.2325850       5.7929130     0.021925640
      -6.4100990       72.467250      -21.539020      0.25223650      0.93741570       4.4056750     0.015860650
      -7.2345619       70.388290      -34.453100      0.16683390       1.1143180       5.2370850     0.019219730
      -8.0590248       70.583950      -39.002390      0.12061570       1.0502350       4.9359020     0.018185950
      -8.8834801       68.774020      -34.563170      0.15931470       1.1024140       5.1811340     0.019143810
      -9.7079430       68.578350      -39.295890      0.15611070      0.96880520       4.5532000     0.016385140
      -10.532398       69.948030      -27.543580      0.24358830      0.91817170       4.3152320     0.015812360
      -11.356861       69.691220      -5.7143550      0.40126570      0.99644880       4.6831190     0.017905510
      -12.181324       64.567150     -0.48023990      0.48938830      0.85466410       4.0167580     0.015185270
      -13.005779       60.861690      -10.300330      0.44019290       1.0928130       5.1360120     0.019268980
      -13.830242       61.301960      -26.711990      0.27270320       1.1474220       5.3926640     0.019610720
      -14.654705       63.124110      -18.946410      0.31839760       1.2538350       5.8927860     0.021875850
      -15.479160       65.790080      -1.2751390      0.44762410       1.0551450       4.9589800     0.018754820
      -16.303623       64.457090     -0.50469970      0.47811560      0.95496460       4.4881520     0.016683520
      -17.128086       60.445910      -3.3785710      0.48090990       1.0712210       5.0345330     0.019229550
      -17.952541       51.750900      -2.8037950      0.55518700       1.0803090       5.0772460     0.020401790
      -18.777004       41.991960      -8.3925630      0.60454420      0.82923560       3.8972490     0.015057190
      -19.601460       35.180270      0.26574710      0.70362070      0.71919100       3.3800610     0.012816300
      -20.425922       28.918880       1.7088010      0.77636610       1.0808300       5.0796930     0.020852070
      -21.250385       24.100560       2.2346570      0.82844630      0.86289800       4.0554560     0.016647220
      -22.074841       19.294460       8.0190890      0.90929680      0.74671020       3.5093960     0.014403010
      -22.899303       15.662370       3.3352890      0.89833930      0.78215620       3.6759850     0.015086960
      -23.723759       13.167600       2.1857380      0.90936920      0.67636140       3.1787700     0.013046440
      -24.548222       10.917420      -4.8093950      0.87977630      0.73389480       3.4491660     0.014157330
      -25.372684       10.195890       3.0540160      0.94747360      0.79542700       3.7383560     0.015341600
      -26.197140       9.7434230       7.7011340      0.99006390      0.77269480       3.6315190     0.014902660
      -27.021603       10.660610       2.0512160      0.94582430      0.78239040       3.6770860     0.015090320
      -27.846066       12.250410      -3.5620120      0.88715770      0.80668080       3.7912460     0.015560430
      -28.670521       11.663410      -2.1923370      0.89570080      0.78994850       3.7126070     0.015237440
      -29.494984       11.932450       3.1518480      0.92853440      0.86282250       4.0551010     0.016641770
      -30.319447       12.543910       6.0379560      0.94518210      0.83503560       3.9245080     0.016105460
      -31.143902       12.776280       9.5232850      0.96941440      0.86842190       4.0814180     0.016749030
      -31.968365       14.072570       6.7105640      0.94054790      0.65938520       3.0989850     0.012718200
      -32.792820       14.696260       8.2881320      0.96579450      0.67932900       3.1927170     0.013102480
      -33.617283       17.741350       9.9390870      0.95391140      0.89421620       4.2026460     0.017246780
      -34.441746       19.942610       8.9729770      0.94053850       1.0512660       4.9407510     0.020276020
      -35.266201       21.556870       2.6871410      0.88174220      0.94547550       4.4435550     0.018237510
      -36.090664       26.155080       1.5253600      0.83727690      0.99991730       4.6994210     0.019289160
      -36.915119       30.753280      -4.0878680      0.74528690       1.4593940       6.8588750     0.028153290
      -37.739582       33.712750       4.1179580      0.77803750       1.2828360       6.0290830     0.024746970
      -38.564045       36.598860       13.962510      0.83919760       1.2830310       6.0300040     0.024748070
      -39.388500       41.025850       10.269270      0.77225120       1.3781750       6.4771610     0.026585660
      -40.212963       46.810290       16.004790      0.76070440       1.2860970       6.0444120     0.024810720
      -41.037426       53.732040       28.429720      0.78761860       1.1636770       5.4690620     0.022448830
      -41.861881       60.714950       22.571900      0.69320980       1.3175090       6.1920420     0.025420490
      -42.686344       67.196460       7.3342510      0.52059750       1.2225010       5.7455210     0.023604880
      -43.510807       72.137070       8.4471130      0.49705300      0.98887910       4.6475430     0.017960120
      -44.335262       76.869800       6.6861040      0.44733190       1.0238130       4.8117240     0.018412640
      -45.159725       80.086090       7.2119600      0.43154850       1.2208340       5.7376870     0.022166170
      -45.984181       84.390780       12.323790      0.42696850       1.3445570       6.3191630     0.025398000
      -46.808643       87.521470       26.485260      0.51385170       1.0786040       5.0692330     0.019581740
      -47.633106       89.527070       21.495730      0.44233120       1.2501610       5.8755200     0.022521640
      -48.457561       91.606030      0.65708160      0.27529130       1.4063080       6.6093790     0.025542920
      -49.282024       92.767820      -10.557140      0.21431830       1.5271810       7.1774580     0.027738300
      -50.106480       91.373690      -19.753540      0.14658060       1.4105410       6.6292760     0.024778150
      -50.930943       86.799940      -28.583060     0.093555700       1.4913810       7.0092090     0.026616480
      -51.755405       80.391820      -34.184060     0.096615370       1.8730580       8.8030170     0.034012020
      -52.579861       72.711840      -39.956270      0.11330570       2.0653550       9.7067770     0.039008830
      -53.404324       70.498350      -27.727010      0.21355630       1.7658140       8.2989910     0.033354800
      -54.228786       68.199250      -25.415690      0.26912930       1.5006030       7.0525470     0.027249780
      -55.053242       65.019640      -27.360140      0.30476700       1.5486230       7.2782340     0.029253070
      -55.877705       64.628310      -19.093160      0.34155400       1.5541480       7.3042010     0.029352460
      -56.702168       60.201320      -8.8695070      0.44450830       1.3029920       6.1238120     0.024609380
      -57.526623       58.684890      -14.568340      0.41195710       1.1014430       5.1765740     0.019215660
      -58.351086       55.493060      -10.288100      0.47623790       1.2596480       5.9201060     0.023792780
      -59.175541       58.269090      -1.7276230      0.52597790      0.99347360       4.6691370     0.017833330
      -60.000004       61.888960      -22.003720      0.34167910       1.2295370       5.7785870     0.022080200
      -60.824467       67.612240      -31.346880      0.22812220       1.0608250       4.9856760     0.018455510
      -61.648922       73.714650      -15.094200      0.31070190      0.96994810       4.5585710     0.016834360
      -62.473385       75.573490       9.7189640      0.50577500      0.75890590       3.5667130     0.013336830
      -63.297840       76.967620       18.560710      0.56106230      0.77758950       3.6545230     0.014129210
      -64.122299       79.988250       12.140350      0.46685660      0.88448560       4.1569140     0.015892810
      -64.946762       82.690920       7.8478850      0.40376380      0.96501710       4.5353970     0.017023200
      -65.771225       81.944930       5.2797390      0.38025470       1.2149780       5.7101630     0.021600350
      -66.595688       76.221630      -1.3607480      0.38765100      0.95809900       4.5028830     0.016927740
      -67.420151       70.192610      -16.598400      0.33281860       1.0237790       4.8115660     0.017937100
      -68.244598       62.255830      -17.540050      0.38702920       1.1375180       5.3461180     0.020428390
      -69.069061       52.472430      -7.1696400      0.53510590       1.0342310       4.8606890     0.018776040
      -69.893524       44.070940      0.21682740      0.66191920       1.0643280       5.0021400     0.020542760
      -70.717987       37.491590       1.5742720      0.73056460      0.93748940       4.4060220     0.018092140
      -71.542435       34.458740       6.3314590      0.78354190      0.90526920       4.2545930     0.017467090
      -72.366898       29.946140       7.1752780      0.81941340       1.0049190       4.7229290     0.019386200
      -73.191361       26.901060       7.9579470      0.84237550       1.2516600       5.8825630     0.024143070
      -74.015823       24.259540       5.3408890      0.84331910      0.86371390       4.0592910     0.016662200
      -74.840286       21.336750       9.7311860      0.90350260       1.0384230       4.8803900     0.020028850
      -75.664734       18.181590       12.764040      0.95964350      0.75343790       3.5410150     0.014531530
      -76.489197       17.545680       6.1847080      0.90268940      0.91767880       4.3129160     0.017700340
      -77.313660       16.151550       6.5760420      0.92506470      0.73543040       3.4563830     0.014185120
      -78.138123       14.414990       4.0935060      0.92469720      0.73208630       3.4406660     0.014120720
      -78.962585       14.598430     -0.62699130      0.88690770      0.68072420       3.1992740     0.013131580
      -79.787033       14.145950       2.4180910      0.91325680      0.83378110       3.9186120     0.016082180
      -80.611496       13.974730       1.7210240      0.91038560      0.77348650       3.6352390     0.014919380
      -81.435959       14.011430      -2.0088960      0.87685380      0.98254730       4.6177850     0.018952210
      -82.260422       14.109270       9.1074980      0.95713920      0.80382450       3.7778220     0.015503420
      -83.084885       13.962510       8.6916960      0.95823020      0.78754700       3.7013210     0.015189410
      -83.909347       13.375500       6.4659810      0.95051730       1.0394620       4.8852740     0.020047930
      -84.733795       14.414990       7.9946370      0.94800650       1.0010730       4.7048520     0.019307540
      -85.558258       16.249370      -1.2751390      0.86252280       1.0179980       4.7843960     0.019636250
      -86.382721       18.780840      -3.1339870      0.83343200       1.1263350       5.2935600     0.021726600
      -87.207184       19.759170       6.1480180      0.89671280      0.94940690       4.4620310     0.018312480
      -88.031647       24.357380       2.7605130      0.82635510      0.96342960       4.5279360     0.018585950
      -88.856094       31.548170      -4.0878680      0.70268490      0.72205470       3.3935190     0.013376100
      -89.680557       36.207520      -12.746180      0.61207360      0.74484300       3.5006200     0.013618200
      -90.505020       38.616680      -18.506160      0.55669280       1.0009200       4.7041310     0.018908960
      -91.329483       39.325990      -32.826610      0.45181250       1.1154470       5.2423900     0.020256360
      -92.153946       35.730580      -35.382530      0.45514360       1.1524760       5.4164200     0.021316560
      -92.978409       29.946140      -16.023620      0.64399900       1.1406820       5.3609900     0.022015960
      -93.802856       23.183360       3.5431820      0.84323950      0.73708430       3.4641560     0.014221080
      -94.627319       20.933180       5.7933650      0.87658940      0.94341770       4.4338840     0.018197890
      -95.451782       26.607560      -20.854170      0.61790000       1.1618040       5.4602580     0.022425450
      -96.276245       29.505890      -46.450000      0.41141940       1.3244090       6.2244710     0.024542900
      -97.100708       29.713790      -44.273190      0.44781870      0.93252520       4.3826910     0.016453880
      -97.925156       27.659270      -20.499530      0.64409020      0.85686020       4.0270800     0.016547450
      -98.749618       24.760940       3.2252270      0.83641020      0.95936190       4.5088180     0.018506780
      -99.574081       21.911530       10.929660      0.90598280      0.77321290       3.6339530     0.014914280
      -100.39854       20.982100       8.2392120      0.90574190      0.61712120       2.9003520     0.011904200
      -101.22301       17.447850       8.4593510      0.94227920      0.92842580       4.3634250     0.017906670
      -102.04745       13.448880       14.317150       1.0251600      0.78606540       3.6943580     0.015160740
      -102.87192       10.269270       14.561740       1.0442460      0.58928070       2.7695070     0.011365840
      -103.69638       10.220350       9.5110630       1.0032690      0.68341730       3.2119310     0.013180790
      -104.52084       10.293730       6.5271220      0.97502490      0.71376200       3.3545460     0.013766230
      -105.34531       8.8629150       8.4226530       1.0023870      0.88693530       4.1684270     0.017105890
      -106.16975       7.4565430       10.428250       1.0220840      0.88611950       4.1645930     0.017090400
      -106.99422       6.6005020       8.0680080       1.0071840      0.77460190       3.6404810     0.014939860
      -107.81868       6.4904330       11.565580       1.0461140      0.57532670       2.7039260     0.011096930
      -108.64314       5.3286590       2.8828050      0.99726930      0.78600920       3.6940930     0.015159410
      -109.46761       4.1424180       3.7510830       1.0098320      0.62600840       2.9421200     0.012073570
      -110.29207       4.7905730       6.6861040       1.0192860      0.56427250       2.6519730     0.010883060
      -111.11652       4.2157970       3.3597490      0.99689650      0.66531260       3.1268430     0.012831740
      -111.94098       3.3352890     -0.52915950      0.97189340      0.74410030       3.4971300     0.014351520
      -112.76544       4.3625490     -0.99386600      0.96088420      0.72806290       3.4217570     0.014042270
      -113.58990       5.0840680       2.2713470      0.98184390      0.73139970       3.4374390     0.014106320
      -114.41437       4.5826720      0.82829280      0.97159000      0.67113600       3.1542120     0.012944130
      -115.23882       4.9740070     -0.65145110      0.95877810      0.53704990       2.5240330     0.010358300
      -116.06328       5.4998630      -2.2657090      0.93865150      0.63628660       2.9904260     0.012272600
      -116.88774       5.0106960       3.2129970      0.99291010      0.75136730       3.5312830     0.014491260
      -117.71220       5.2063670       3.2129970      0.98997490      0.68545440       3.2215050     0.013220020
      -118.53667       6.7350230      -1.8376850      0.92411350      0.68998830       3.2428130     0.013308700
      -119.36113       7.3954010       1.9044650      0.94450710      0.82255620       3.8658580     0.015864770
      -120.18558       4.4481510      0.55924990      0.96945240      0.90981590       4.2759610     0.017547320
      -121.01004       4.1546480       3.2496870      0.98672540      0.52144530       2.4506930     0.010056890
      -121.83450       3.7143940       3.6532520      0.99671010      0.51669230       2.4283550    0.0099652740
      -122.65897       2.6259920    -0.015525820      0.98223110      0.77317010       3.6337520     0.014911800
      -123.48343       2.8094330      -2.8037950      0.96518950      0.59203270       2.7824410     0.011418570
      -124.30788       2.9072650      -2.7548830      0.96088710      0.50066760       2.3530420    0.0096568490
      -125.13234       2.5403900      -2.9260860      0.95942930      0.45485160       2.1377160    0.0087732790
      -125.95680       1.9411540      -5.7632750      0.93753290      0.47393960       2.2274260    0.0091419610
      -126.78127       1.6231920      -4.6014940      0.95483990      0.49350130       2.3193620    0.0095185680
      -127.60573      0.86498260       3.6043320       1.0244760      0.60962630       2.8651280     0.011757720
      -128.43018      0.86498260       3.0540160       1.0265610      0.62259050       2.9260570     0.012007810
      -129.25464      0.31465910      0.41249850       1.0190750      0.75494150       3.5480810     0.014560270
      -130.07910      0.43695830      -1.0916980      0.99881600      0.80713150       3.7933640     0.015566730
      -130.90356       1.3908390      -1.2017670      0.97766770      0.73262300       3.4431880     0.014129810
      -131.72803       2.0634460      -2.4736100      0.95921590      0.66232220       3.1127880     0.012774280
      -132.55247       2.1612780      -1.9110640      0.96002200      0.76583440       3.5992760     0.014770790
      -133.37694       4.1301880      -1.4218900      0.95936240      0.72833370       3.4230300     0.014047540
      -134.20140       6.0990980      -2.4002300      0.93450420      0.72002300       3.3839710     0.013887730
      -135.02586       6.5515820      -3.5375520      0.92035510      0.57428210       2.6990160     0.011077960
      -135.85033       6.9673770      -1.3240590      0.93981250      0.76180210       3.5803250     0.014693320
      -136.67479       6.5515820      0.25351720      0.95588200      0.64823400       3.0465760     0.012502720
      -137.49924       6.6983340      -3.8677440      0.92049660      0.81950020       3.8514950     0.015806440
      -138.32370       6.9551470      -1.6787030      0.93432620      0.75561550       3.5512490     0.014574020
      -139.14816       6.5638120       3.5431820      0.97483690      0.72614230       3.4127310     0.014004980
      -139.97263       5.0718460      -4.5648120      0.92211310      0.68478620       3.2183650     0.013208460
      -140.79709       4.3136290      -6.4114300      0.90488480      0.70244670       3.3013660     0.013549590
      -141.62154       2.5770720      -4.1856990      0.94166030      0.81492410       3.8299880     0.015717730
      -142.44600       1.9900740      -2.0211260      0.96176890      0.87794640       4.1261810     0.016932780
      -143.27046       1.9778440      -7.4386830      0.91768590      0.62450200       2.9350400     0.012046070
      -144.09492       1.5987320      -5.4086300      0.95302710      0.60182990       2.8284860     0.011608150
      -144.91939       1.6354220      -1.7031630      0.97803380      0.67519110       3.1732700     0.013022310
      -145.74385       1.5498200      -1.7276230      0.97680980      0.65901700       3.0972540     0.012710550
      -146.56830      0.71823120      -1.0794750      0.99215720      0.54091330       2.5421900     0.010432370
      -147.39276     -0.23565670      0.37580870       1.0042150      0.65668400       3.0862900     0.012665120
      -148.21722      0.77937320     -0.16227720      0.99104330      0.64117600       3.0134050     0.012366030
      -149.04169      0.74268340       1.1462550       1.0040660      0.56730370       2.6662190     0.010941360
      -149.86615      0.93835450       3.2985990       1.0159430      0.63287490       2.9743910     0.012206110
