"parallel_domain","Pressure","Velocity:0","Velocity:1","Velocity:2","TurbEner","Dissip","TurbVisc","total_pressure","Points:0","Points:1","Points:2"
1,-34.3904,1.05193,-4.13107,-6.06613,2.85552,3908.38,0.000376044,101291,0.0471218,-0.0306436,-0.06
2,-22.1716,-0.532853,-2.00927,-8.12421,0.615658,277.47,0.000143996,101303,-0.0281361,-0.0400121,-0.06
2,-22.2304,-0.574523,-1.96084,-8.06254,0.628877,287.548,0.000145654,101303,-0.0280623,-0.0403969,-0.06
2,-19.2695,-0.75826,-1.539,-7.57944,0.522984,265.721,0.000126439,101306,-0.0203681,-0.0426043,-0.06
1,-24.746,0.255738,3.74347,-5.56474,0.531817,279.454,0.000101494,101300,0.0496675,0.0337794,-0.06
1,-25.0554,0.272925,3.81913,-5.46959,0.535193,283.532,0.000101692,101300,0.05,0.0341038,-0.06
1,-12.0252,0.901616,-0.53073,-4.82162,0.360765,185.311,7.93616e-05,101313,0.0419887,-0.0166459,-0.06
1,-16.13,0.264122,-0.991582,-5.02722,0.498039,315.656,9.51219e-05,101309,0.05,-0.0142148,-0.06
1,-17.4954,-3.16021,2.55649,-2.83221,0.263111,144.494,5.02744e-05,101308,0.0405911,-0.00775533,-0.06
1,-17.1735,-2.9913,2.45559,-2.89989,0.262735,142.216,5.08931e-05,101308,0.0404099,-0.00815516,-0.06
1,-11.1798,1.04341,-0.42772,-4.80377,0.313497,158.355,6.86539e-05,101314,0.0403566,-0.016592,-0.06
2,-23.6739,-1.30932,1.7881,-8.35124,0.620378,545.633,0.000113056,101301,-0.0347915,0.030606,-0.06
1,-27.3726,0.303614,3.89665,-5.71176,0.551433,305.488,0.000103404,101298,0.05,0.0344471,-0.06
1,-48.3273,1.03589,-2.77087,-6.01156,9.42203,16599.4,0.00111899,101277,0.0394429,-0.0399098,-0.06
1,-22.2679,0.0137209,-0.351977,-6.76869,2.61346,1851.52,0.000523468,101303,0.025898,-0.0351088,-0.06
2,-14.1073,-1.08529,1.7991,-7.27868,0.308109,160.876,8.49736e-05,101311,-0.040199,0.0135224,-0.06
2,-12.6283,-1.19614,1.84495,-7.08351,0.297255,152.313,8.24307e-05,101312,-0.0404324,0.0110279,-0.06
2,-10.8835,-1.02243,1.70922,-7.09046,0.25444,126.6,7.34067e-05,101314,-0.0379801,0.0110688,-0.06
2,-27.2081,0.234615,-2.26891,-7.78685,1.2992,964.955,0.000174225,101298,-0.038537,-0.0375063,-0.06
2,-37.4615,-0.0432852,-2.36797,-8.73623,1.46119,1156.19,0.000184124,101288,-0.0399367,-0.0398327,-0.06
2,-14.0582,-1.71578,-0.0937262,-6.28074,0.239881,177.214,5.85057e-05,101311,-0.0154945,0.0414289,-0.06
2,-14.0741,-1.71663,-0.0928335,-6.28304,0.239955,177.217,5.85188e-05,101311,-0.0155118,0.0414357,-0.06
2,3.97152,-0.375581,1.10238,-3.25298,0.196375,59.6833,6.70619e-05,101329,-0.0436928,-0.0108256,-0.06
1.43666,-16.7138,0.478869,1.36582,-7.55261,0.29089,386.801,5.07552e-05,101308,0.00695853,0.0396007,-0.06
2,-5.67876,-0.524484,0.749188,-7.3133,0.0689426,10.0462,4.39282e-05,101319,-0.0103317,0.02669,-0.06
2,5.54487,0.315458,0.166514,-2.70389,0.28739,77.9597,9.45634e-05,101331,-0.0464692,-0.0175727,-0.06
2,0.77642,-0.164056,1.06833,-3.09741,0.223091,79.0498,7.63696e-05,101326,-0.05,-0.0116377,-0.06
2,4.89949,0.663285,-0.205867,-2.4324,0.332755,92.5428,0.000108754,101330,-0.05,-0.0204789,-0.06
1.55554,1.71888,-1.21698,0.34163,-6.4906,0.135723,10.0754,0.000259885,101327,0.00427896,-0.00357203,-0.06
1.57366,-0.0467896,-0.855544,-0.160461,-6.62551,0.110223,5.85652,0.000176581,101325,0.00443647,-0.0126416,-0.06
1.59127,1.37678,-1.09573,0.320398,-6.51524,0.131705,8.24893,0.00026068,101326,0.00373607,-0.00355897,-0.06
1.86753,-11.6165,-0.563537,-0.645464,-6.75146,0.182999,69.5733,6.08652e-05,101313,-0.00232202,-0.0378511,-0.06
1.76688,-11.2552,-0.58871,-0.528324,-6.59591,0.189171,71.1925,6.41873e-05,101314,-0.000456172,-0.0374916,-0.06
2,-20.2363,-2.34984,-0.00890592,-6.18442,0.44392,381.234,8.62706e-05,101305,-0.0235344,0.05,-0.06
2,-76.592,-1.6294,2.54702,-10.3875,0.876256,1045.64,0.000100657,101248,-0.0431252,0.0417374,-0.06
2,-76.7442,-1.70576,2.78395,-10.3626,0.873836,1032.33,0.000101458,101248,-0.0418338,0.041504,-0.06
2,-76.9014,-1.71713,2.6672,-10.5812,0.85757,1039.87,9.58866e-05,101248,-0.0425406,0.0421529,-0.06
2,-64.6566,-1.90023,2.05706,-9.59017,0.688419,763.818,8.74168e-05,101260,-0.0384584,0.0451192,-0.06
1.10994,-12.4587,-0.395982,-0.938046,-6.25449,0.916328,449.579,0.00024094,101313,0.0112713,-0.0405789,-0.06
1,-10.4274,-0.38613,-1.14703,-6.09251,0.897361,435.632,0.000246582,101315,0.0129871,-0.0390283,-0.06
1.07775,-8.6844,-0.540139,-0.848981,-6.17285,0.729085,359.796,0.000212252,101316,0.0118875,-0.0374279,-0.06
1.12578,-2.41617,-0.596029,1.00836,-6.91875,0.100056,5.32213,0.00013947,101323,0.00865378,0.0172864,-0.06
1.01742,9.5547,-1.76548,1.52623,-6.07321,0.183299,40.004,0.000177526,101335,0.0147819,0.000983768,-0.06
1,-11.5724,0.0819355,1.31888,-4.35154,0.331328,168.363,7.50929e-05,101313,0.0414681,0.00438767,-0.06
1,-11.5905,0.111919,1.3095,-4.33125,0.329631,170.16,7.3935e-05,101313,0.041679,0.00431558,-0.06
1,-10.4637,0.347524,1.23029,-4.81755,0.411605,223.492,9.13446e-05,101315,0.043547,0.006197,-0.06
1,-11.1444,0.0962933,1.40948,-4.49941,0.334407,166.066,7.76807e-05,101314,0.0412234,0.00549296,-0.06
1.62867,-2.65922,-0.620847,-0.121462,-7.01491,0.0696423,7.56428,6.0223e-05,101322,0.00371869,-0.0213474,-0.06
1.58059,-0.320291,-0.799398,-0.17155,-6.6602,0.10557,5.39783,0.000167192,101325,0.00433679,-0.0134167,-0.06
1,-16.5693,0.308266,2.63099,-7.07285,0.332782,131.175,8.95009e-05,101308,0.0400545,0.0299444,-0.06
1.51621,-2.36152,-0.608014,-0.129864,-6.97557,0.0748759,7.37381,7.51975e-05,101323,0.00576444,-0.0206842,-0.06
2,-25.0104,-1.60396,-0.916372,-6.90917,0.881331,482.639,0.000185429,101300,-0.0235344,-0.05,-0.06
2,-33.8414,-2.10928,-0.945308,-7.78172,1.50883,1480.81,0.0002076,101291,-0.0293492,-0.05,-0.06
1,-2.71192,-0.476471,-0.0668353,-5.83846,0.114183,22.3368,6.60872e-05,101322,0.022222,-0.0190636,-0.06
1,-37.5788,1.4123,-0.512626,-5.73005,10.2116,16753,0.00126969,101287,0.0297612,-0.05,-0.06
1,-46.7527,1.02877,-2.66477,-5.94806,9.00328,15455.7,0.00110354,101278,0.0388875,-0.0400762,-0.06
1,-33.1533,0.705168,2.80687,-8.24764,1.29591,777.849,0.000227183,101292,0.0394271,0.0414212,-0.06
1,-21.5505,0.265545,1.54924,-8.29356,0.834078,444.482,0.000173805,101303,0.025625,0.0400179,-0.06
1,-18.0185,0.458491,2.68027,-7.69956,0.383643,159.788,9.76107e-05,101307,0.0348909,0.0333944,-0.06
1.57865,-15.5497,0.522589,0.858293,-6.63129,0.195724,149.608,4.0354e-05,101309,0.00539997,0.04078,-0.06
1.50064,-13.7426,0.323256,0.991518,-6.89318,0.177189,87.8364,4.19299e-05,101311,0.00576018,0.0394048,-0.06
2,-23.1341,0.306855,-0.619807,-7.59305,0.756279,447.429,0.000159352,101302,-0.0138858,-0.05,-0.06
2,-23.1317,0.323647,-0.581343,-7.57206,0.75093,443.245,0.000158441,101302,-0.0135643,-0.05,-0.06
2,-23.0558,0.303367,-0.62787,-7.59408,0.745292,440.145,0.000156884,101302,-0.0137577,-0.0497141,-0.06
2,-39.7608,-2.30964,0.679488,-8.14874,0.366979,289.091,6.54511e-05,101285,-0.0324003,0.05,-0.06
2,-32.2978,-2.25099,0.432716,-7.26841,0.401887,343.776,7.10162e-05,101293,-0.0293492,0.05,-0.06
1.97463,-5.66738,-0.508368,0.762953,-7.31145,0.068504,10.054,4.3716e-05,101319,-0.00966932,0.0268334,-0.06
1,-17.2621,0.0704353,-1.32121,-6.50048,1.73894,1063.8,0.000387172,101308,0.0162177,-0.0404649,-0.06
2,-1.1371,-0.18785,-0.00180498,-6.87154,0.0814626,4.06061,0.000112983,101324,-0.00825003,-0.0120012,-0.06
2,-1.44488,-0.305261,-0.0179796,-6.90445,0.085578,4.05372,0.00012266,101324,-0.00652906,-0.0124003,-0.06
2,-1.38185,-0.277632,0.00561217,-6.90548,0.0857989,4.01456,0.000124026,101324,-0.00692016,-0.0118213,-0.06
2,-23.1497,0.260307,-0.621262,-7.57017,0.76209,446.35,0.000162224,101302,-0.0142114,-0.05,-0.06
2,-22.5399,0.0304128,-0.922062,-8.03502,0.488904,270.715,0.000111752,101302,-0.00959301,-0.0452261,-0.06
2,-24.1247,0.932183,-0.0290471,-6.7471,0.539337,315.484,0.000115805,101301,-0.00397649,-0.05,-0.06
1,-0.928692,-0.133938,2.07398,-5.80437,0.177367,50.8297,7.44598e-05,101324,0.0298762,0.0132569,-0.06
1,-3.67335,-0.277642,1.42687,-6.80668,0.0951517,17.0675,5.23334e-05,101321,0.0222886,0.0225494,-0.06
1,-0.424299,-0.475537,1.41541,-6.2804,0.105639,11.4821,0.000102872,101325,0.0219895,0.0130931,-0.06
2,-22.9677,-0.557992,-2.01417,-8.18416,0.636724,309.161,0.000145048,101302,-0.0284466,-0.0400431,-0.06
2,-22.1238,-0.52264,-2.02245,-8.13818,0.613239,275.053,0.000143946,101303,-0.0282566,-0.0399184,-0.06
1,-20.2843,-0.00950115,-2.4108,-5.45665,0.703627,466.561,0.000133893,101305,0.05,-0.0216643,-0.06
2,-17.8079,-0.470515,-1.82757,-7.94282,0.394209,179.2,0.000110385,101307,-0.0196187,-0.0400843,-0.06
1,-61.1608,0.675646,1.84475,-9.40694,1.98613,1600.53,0.000274129,101264,0.0490442,0.0490933,-0.06
1,-52.0563,0.80969,1.31276,-8.87005,2.11206,1671.22,0.000286713,101273,0.0476287,0.05,-0.06
1.94119,-1.49903,-0.498847,0.624568,-6.75975,0.131784,4.50383,0.00029936,101324,-0.00293028,0.00533237,-0.06
1.91423,-0.906135,-0.611556,0.64572,-6.78672,0.135666,6.25314,0.000301115,101324,-0.00194026,0.00391457,-0.06
1,-64.0793,0.566706,1.59423,-9.56278,2.06356,1672.95,0.000285077,101261,0.05,0.05,-0.06
1.98448,-7.70887,-0.597777,0.483651,-6.17273,0.139796,81.2192,3.13462e-05,101317,-0.0040734,0.0389813,-0.06
1.94616,-8.16673,-0.52297,0.528415,-6.2279,0.147009,84.3827,3.2414e-05,101317,-0.00318817,0.0393023,-0.06
1,-5.38211,0.0219943,1.72659,-6.79629,0.171795,50.518,6.99862e-05,101320,0.0289376,0.0233621,-0.06
1.98359,-1.34827,-0.334711,0.00575142,-6.90113,0.0877696,4.14466,0.000128637,101324,-0.0061572,-0.0118039,-0.06
1.65887,-13.85,-0.46098,-0.663931,-6.58036,0.448082,201.136,0.000116601,101311,0.00144594,-0.0400641,-0.06
2,-2.18345,0.418017,-1.58029,-5.87695,0.139123,34.665,5.25364e-05,101323,-0.0281343,-0.026323,-0.06
1,-14.4104,-0.244135,1.88633,-5.47945,0.409929,190.053,0.000101613,101311,0.0492438,0.0237511,-0.06
1,-14.1032,-0.25364,1.87939,-5.24206,0.405651,190.766,0.0001021,101311,0.05,0.0235114,-0.06
1,-27.1163,0.398729,1.16711,-8.62611,1.2466,1747.48,0.000197696,101298,0.0212736,0.0442946,-0.06
2,-36.0338,-0.215723,-2.38238,-8.89851,1.38114,1031.86,0.000183658,101289,-0.0373762,-0.040168,-0.06
2,-22.3288,-0.513813,-2.03224,-8.1524,0.61368,276.318,0.000143691,101303,-0.0283636,-0.0399098,-0.06
2,-21.9201,-0.492962,-2.02699,-8.10093,0.609886,273.22,0.000143254,101303,-0.0284174,-0.0397866,-0.06
2,3.77745,0.74062,-0.479107,-2.47962,0.338384,95.2631,0.000108629,101329,-0.05,-0.0216128,-0.06
2,5.16421,0.653172,-0.261047,-2.37041,0.332923,93.148,0.000106063,101330,-0.0488877,-0.0208124,-0.06
2,-13.4137,1.21881,-1.02405,-3.66605,0.589986,272.623,6.72622e-05,101312,-0.05,-0.0315707,-0.06
2,-45.0554,0.540236,2.46075,-6.50822,2.43186,2456.78,0.000349428,101280,-0.0495445,0.0332377,-0.06
2,-58.3697,-0.423341,2.52554,-8.32611,1.6719,1753.4,0.000239867,101267,-0.0468964,0.0365469,-0.06
2,-47.6652,0.479979,2.35535,-6.84909,2.18975,2228.33,0.000321438,101277,-0.05,0.0334684,-0.06
2,-11.5222,-0.793925,1.99047,-5.87384,0.284801,181.431,6.22663e-05,101313,-0.0435738,-0.000252482,-0.06
2,-21.7351,-0.595547,2.1577,-6.6401,0.395664,280.552,7.52538e-05,101303,-0.05,0.000956924,-0.06
2,-20.2691,-0.544579,2.07097,-6.4186,0.38474,276.297,7.19346e-05,101305,-0.05,-0.0011595,-0.06
1,-46.8593,0.986158,-2.77275,-5.97943,8.76524,15015.1,0.00108004,101278,0.0392413,-0.0393943,-0.06
1,-44.4258,0.984475,-2.75493,-6.08631,8.09064,13755.5,0.00100808,101281,0.0393004,-0.0382951,-0.06
2,5.93265,-0.213805,0.968651,-3.31808,0.157057,40.0408,5.43756e-05,101331,-0.039353,-0.011684,-0.06
1,-11.3972,-0.0329398,1.41813,-4.28098,0.328394,165.686,7.44121e-05,101314,0.0413336,0.00427681,-0.06
1,-1.44477,-4.09762,5.04857,-3.57942,0.2612,100.394,6.22478e-05,101324,0.0329419,0.00680785,-0.06
1,4.87325,-5.33942,4.70717,-3.71001,0.397965,167.413,4.5302e-05,101330,0.0286102,-0.00112819,-0.06
1,-8.45635,-0.976034,1.9809,-4.18468,0.343119,167.298,6.904e-05,101317,0.0390458,0.0031855,-0.06
2,-2.05923,-0.415728,1.38381,-6.42353,0.11827,41.6236,4.43848e-05,101323,-0.032793,0.00731083,-0.06
2,-2.28582,-0.247015,1.19537,-6.77476,0.0919238,18.423,4.46071e-05,101323,-0.0291646,0.010885,-0.06
2,-15.2589,-0.525903,1.74353,-5.62075,0.35563,223.739,8.30152e-05,101310,-0.05,-0.00479747,-0.06
2,-47.6726,-1.49565,2.17998,-9.27588,0.480974,528.541,6.59344e-05,101277,-0.0363687,0.0367533,-0.06
2,-10.1867,0.862625,-1.82624,-4.96035,0.419188,189.723,8.82557e-05,101315,-0.0412867,-0.0305667,-0.06
2,-18.7792,1.01833,-1.44697,-4.45188,0.616309,350.887,6.4903e-05,101306,-0.0481611,-0.0334992,-0.06
1,4.80587,-5.46399,4.69089,-3.62663,0.405516,172.833,4.42039e-05,101330,0.0288232,-0.00193477,-0.06
1,-20.5519,0.699035,0.676047,-7.30908,2.06228,1155.87,0.000359178,101304,0.0297612,0.05,-0.06
1,-23.2033,0.784353,0.525714,-7.03852,2.16071,1285.11,0.000358225,101302,0.0326729,0.05,-0.06
2,-8.42232,-1.05809,1.90127,-6.09759,0.255783,136.486,6.68458e-05,101317,-0.0404864,0.00466964,-0.06
1,-3.98262,0.878557,-0.383147,-5.5286,0.341185,134.333,4.58411e-05,101321,0.0314101,-0.0124887,-0.06
1,-16.5698,-2.95386,2.42344,-2.97668,0.265398,140.645,4.9431e-05,101308,0.0397503,-0.0079566,-0.06
2,-60.3452,-0.0214458,2.02312,-8.09344,1.90837,2078.9,0.000274698,101265,-0.05,0.0352695,-0.06
1,-17.617,-3.23351,2.62833,-2.77286,0.258056,140.269,4.96499e-05,101307,0.0404172,-0.0076101,-0.06
1,-17.6039,-3.20474,2.62238,-2.77966,0.258513,140.49,4.96836e-05,101307,0.0404242,-0.00767282,-0.06
2,-42.929,-1.01265,-1.99772,-9.22456,1.55961,1373.17,0.000195525,101282,-0.0364117,-0.0422747,-0.06
1.36235,4.76272,-1.38504,0.810786,-6.32851,0.152502,21.1362,0.000226849,101330,0.00812436,-0.00161412,-0.06
1.04341,8.43425,-1.65158,1.45797,-6.15386,0.17763,35.6297,0.000194546,101333,0.0136902,0.00238109,-0.06
1,1.95325,-0.190166,2.8297,-5.66356,0.201739,64.9162,6.88322e-05,101327,0.0316028,0.0100648,-0.06
1,-11.6528,0.0413746,1.35651,-4.27286,0.326161,164.691,7.43221e-05,101313,0.0414147,0.00426104,-0.06
1,-11.518,0.0709207,1.347,-4.3218,0.327642,165.33,7.46708e-05,101313,0.0413957,0.00434293,-0.06
1.70804,-6.61408,-0.332558,0.882433,-7.38209,0.0603385,11.2951,3.45019e-05,101318,-0.00177059,0.0310055,-0.06
1.41511,-14.3631,0.0978083,-0.429253,-5.97758,0.799674,381.814,0.000200803,101311,0.00572114,-0.047479,-0.06
1.83532,-13.9593,-0.710892,-0.746409,-6.67253,0.214219,84.3169,6.57814e-05,101311,-0.00138876,-0.0389375,-0.06
1,3.46421,-1.8141,0.223094,-5.4959,0.165436,34.715,0.000128708,101328,0.0179894,-0.0102307,-0.06
1,-2.81103,-0.56641,-0.0821465,-5.93497,0.107233,18.9914,6.70793e-05,101322,0.0217717,-0.0189675,-0.06
1.90641,-10.7255,-0.493913,-0.947231,-6.91555,0.150653,55.518,5.08345e-05,101314,-0.00578592,-0.0365025,-0.06
2,-43.7633,0.351265,2.25572,-6.88529,2.33634,2371.8,0.000347129,101281,-0.05,0.0327965,-0.06
2,-17.7613,-1.2752,1.54393,-8.06994,0.100142,34.718,3.26249e-05,101307,-0.0312887,0.0319096,-0.06
2,-20.2086,-1.38347,1.58172,-8.21936,0.11267,44.0466,3.38578e-05,101305,-0.0314883,0.0328989,-0.06
2,-22.7609,-0.766574,2.16981,-6.87261,0.642664,439.677,0.000146808,101302,-0.05,0.0139374,-0.06
2,-17.4578,-1.12074,2.16561,-7.08976,0.496711,309.76,0.000123854,101308,-0.0447318,0.0142245,-0.06
2,-26.8638,-1.18728,2.48838,-7.42689,0.784757,547.877,0.000180813,101298,-0.05,0.0171384,-0.06
2,-52.093,-2.68467,-1.08295,-9.20039,2.30766,2931.18,0.00023953,101273,-0.0374907,-0.05,-0.06
2,-56.416,-2.11614,-1.49161,-9.62469,2.4414,3077.86,0.000239215,101269,-0.0415648,-0.0466252,-0.06
1,-6.51911,0.382486,2.15289,-6.38381,0.375413,154.797,0.0001055,101318,0.0382871,0.0174465,-0.06
1,-27.3753,0.536999,-1.20201,-6.73984,3.56417,2600.22,0.000712356,101298,0.0222735,-0.0455521,-0.06
1,-13.2986,0.178917,-0.908564,-6.61958,1.78103,1047.56,0.000400621,101312,0.0152568,-0.0450622,-0.06
1,-18.2339,0.515126,-0.679278,-6.8157,2.9539,2015.6,0.000611796,101307,0.0187382,-0.05,-0.06
1,-17.6584,-3.18474,2.60353,-2.80172,0.259512,141.632,4.96926e-05,101307,0.0404694,-0.00766766,-0.06
1,-6.54143,0.285819,2.04689,-5.30211,0.229482,85.3884,7.31637e-05,101318,0.0355655,0.00959866,-0.06
1.65451,-2.94831,-0.465,0.776922,-6.89512,0.124798,5.21929,0.000233503,101322,-0.00215154,0.0140793,-0.06
1.95515,-2.45161,-0.25247,0.816155,-6.91416,0.103807,4.90294,0.000169982,101323,-0.00956559,0.0124021,-0.06
2,-1.85161,-0.348252,0.719718,-6.83424,0.115231,4.6327,0.000228656,101323,-0.00728048,0.0082991,-0.06
2,-5.67756,-0.501677,-0.621016,-7.14377,0.0580343,11.7225,2.63129e-05,101319,-0.00622635,-0.0291379,-0.06
1,-8.44421,0.362338,-0.89073,-6.18829,0.546572,414.065,0.00011802,101317,0.0308562,-0.0242285,-0.06
2,-7.73211,-0.807534,1.30279,-7.47062,0.075699,13.9622,3.57909e-05,101317,-0.0266475,0.0220705,-0.06
2,-7.85985,-0.813206,1.30345,-7.48375,0.0757243,13.9531,3.5861e-05,101317,-0.026593,0.0223378,-0.06
2,-7.96687,-0.81079,1.30659,-7.48918,0.0785198,15.7769,3.64066e-05,101317,-0.0267302,0.0223646,-0.06
2,-2.78835,-0.423706,-0.329564,-7.00751,0.0613289,5.88012,4.74224e-05,101322,-0.00585222,-0.0209127,-0.06
2,-4.4782,0.911452,-1.67387,-4.85145,0.35841,108.309,9.43528e-05,101321,-0.0390708,-0.0282137,-0.06
2,-44.3875,0.0707216,2.35974,-7.20868,2.28316,2298.67,0.000367102,101281,-0.05,0.0306994,-0.06
2,-41.5633,-0.840832,2.56226,-8.04097,2.22446,2158.58,0.000421831,101283,-0.05,0.0239188,-0.06
2,-76.5773,-1.75141,2.81435,-10.3754,0.854415,1026.87,9.63857e-05,101248,-0.0421551,0.0425678,-0.06
2,-91.5591,-2.69442,1.46255,-11.2637,0.553439,1119.39,4.2435e-05,101233,-0.0471419,0.05,-0.06
1,-31.973,0.67749,0.896666,-8.74077,1.56269,2850.68,0.000209908,101293,0.0161208,0.05,-0.06
1,-20.1081,1.10655,0.284845,-3.65028,0.320031,226.888,5.12727e-05,101305,0.0491018,-0.00383136,-0.06
1,-17.6957,-3.19235,2.59574,-2.81748,0.258467,140.794,4.95652e-05,101307,0.0404748,-0.00754394,-0.06
1,-19.5178,1.32209,0.372432,-3.39681,0.339152,242.93,5.34884e-05,101305,0.0491809,-0.00587658,-0.06
2,-108.975,-2.94319,2.43064,-11.0327,0.59573,1108.5,4.96714e-05,101216,-0.0426487,0.05,-0.06
2,-1.38224,-0.464,0.582454,-6.76654,0.129844,4.43994,0.000295294,101324,-0.00381814,0.00386343,-0.06
2,-1.01721,-0.256495,0.435106,-6.83108,0.110214,4.2254,0.000218313,101324,-0.00681203,-0.000853165,-0.06
1.60318,1.32756,-1.07404,0.339368,-6.51352,0.131916,8.1762,0.000262335,101326,0.00341152,-0.00317539,-0.06
1.72142,0.711934,-0.783235,0.334376,-6.62282,0.120984,6.9502,0.000231707,101326,-0.000315787,-0.00355638,-0.06
1,-15.7059,0.71986,-1.88863,-6.74185,1.12503,1054.43,0.00023008,101309,0.0361795,-0.026218,-0.06
2,-0.91784,-0.126432,0.357857,-6.87409,0.0998392,4.19521,0.000173576,101324,-0.00900166,-0.00330702,-0.06
2,-0.906304,-0.155285,0.328,-6.86758,0.100216,4.15137,0.000176018,101324,-0.00810853,-0.00432677,-0.06
2,-10.2203,-0.812203,1.85412,-5.76668,0.306732,189.615,7.12474e-05,101315,-0.0431662,0.00267517,-0.06
2,-78.2337,-2.59592,1.59605,-9.68405,0.492743,720.167,5.91003e-05,101247,-0.0374907,0.05,-0.06
2,-7.81014,-0.611751,0.460654,-6.14152,0.142514,83.1714,3.13613e-05,101317,-0.00431897,0.0393176,-0.06
1,-2.40394,-0.557657,1.24264,-6.83677,0.0959747,7.44354,0.000106272,101323,0.0133566,0.0188757,-0.06
1,-36.8365,1.36591,-0.429535,-5.05693,11.7221,19345,0.0014012,101288,0.0326729,-0.05,-0.06
1,-8.48232,0.103287,1.28263,-7.48154,0.0991233,30.8128,3.55044e-05,101317,0.0129467,0.0311454,-0.06
1,2.17109,-1.41617,0.0951033,-5.93457,0.139265,24.4075,0.000123873,101327,0.0154187,-0.0124,-0.06
1.54809,-0.177141,-0.81176,-0.180168,-6.62002,0.107805,5.26838,0.000172691,101325,0.00478345,-0.0129763,-0.06
2,-1.00652,0.0304765,0.654021,-6.80763,0.0952444,4.97557,0.000132292,101324,-0.0145901,0.00245187,-0.06
2,-1.04749,0.0167109,0.666433,-6.80981,0.0955894,4.97998,0.000133201,101324,-0.0145471,0.00278733,-0.06
2,-41.4838,-2.41687,-0.993671,-8.47914,1.75314,1904.68,0.00021406,101284,-0.0324003,-0.05,-0.06
2,-42.9901,-2.291,-1.20719,-8.81761,1.76919,1932.8,0.000215494,101282,-0.0330904,-0.0488796,-0.06
2,-44.2725,-2.37894,-1.03157,-8.8519,1.8967,2132.83,0.000224877,101281,-0.0337831,-0.05,-0.06
2,-1.03662,0.00252801,0.654445,-6.81044,0.0964403,4.95887,0.00013662,101324,-0.0142272,0.00255938,-0.06
2,-7.8547,-0.817207,1.29858,-7.48488,0.0749998,13.7248,3.56143e-05,101317,-0.0263944,0.0224433,-0.06
1,-11.7962,0.0670341,1.32598,-4.31651,0.326144,165.152,7.40267e-05,101313,0.0414782,0.00425127,-0.06
1,-16.2827,1.42711,0.285917,-3.93704,0.360593,272.431,5.43349e-05,101309,0.05,-0.00164773,-0.06
1,-19.1315,1.29955,0.406263,-3.37058,0.327832,235.932,5.33037e-05,101306,0.05,-0.00505944,-0.06
2,-35.993,-1.02096,2.59509,-7.68671,1.7387,1633.32,0.000336304,101289,-0.05,0.0205981,-0.06
1.57539,1.48183,-1.12185,0.359868,-6.52006,0.133802,8.76373,0.000264222,101326,0.00402001,-0.00315881,-0.06
2,-21.8748,-0.50286,-2.02721,-8.11654,0.608829,272.653,0.000143234,101303,-0.0282833,-0.0398114,-0.06
1,-59.9735,0.385527,2.80202,-8.82773,1.76191,1408.55,0.00024407,101265,0.05,0.0476389,-0.06
2,-16.197,-0.342551,-1.85835,-7.80285,0.365677,163.668,0.000105779,101309,-0.0197919,-0.0393919,-0.06
1,-16.817,1.16103,-0.0788102,-3.79018,0.384461,274.477,6.18904e-05,101308,0.05,-0.00742271,-0.06
2,-12.9779,-1.19319,1.93373,-6.93964,0.310313,164.41,8.19807e-05,101312,-0.0421067,0.0110074,-0.06
1.42781,-6.07997,-0.668783,-0.156418,-7.05561,0.0572873,11.7697,2.61673e-05,101319,0.00594754,-0.0287348,-0.06
2,-1.1661,-0.228546,0.13915,-6.89196,0.0907038,4.05079,0.000141478,101324,-0.00752424,-0.00875871,-0.06
2,4.91892,0.518672,-0.213974,-5.29162,0.0525721,8.22922,3.26025e-05,101330,-0.0250786,-0.0140529,-0.06
2,-7.77893,-0.808538,1.29971,-7.47713,0.0753177,13.6376,3.66793e-05,101317,-0.0263971,0.0222315,-0.06
1.86753,-14.3038,-0.577323,-0.828127,-7.00841,0.211521,86.3337,6.44571e-05,101311,-0.00290739,-0.0391406,-0.06
1.83887,-10.7504,0.270486,0.165779,-4.03398,0.235925,230.878,3.59044e-05,101314,0.000113894,0.05,-0.06
2,-11.4147,-1.09092,0.860719,-7.74072,0.0782396,19.6314,3.38381e-05,101314,-0.0205758,0.0326425,-0.06
2,-8.98057,-0.400926,1.76868,-4.40463,0.253856,123.896,7.70886e-05,101316,-0.05,-0.0087372,-0.06
2,-5.45381,-0.579222,1.81912,-3.71908,0.218,101.954,6.29694e-05,101320,-0.0477281,-0.00825159,-0.06
1.99004,-5.54434,-0.519604,0.756508,-7.2949,0.071126,9.91355,5.0824e-05,101319,-0.0100454,0.026304,-0.06
2,-14.0522,-1.71597,-0.0930632,-6.27828,0.239824,177.24,5.84434e-05,101311,-0.0154751,0.0414349,-0.06
2,-7.28435,-2.43021,0.622968,-3.34493,0.373056,686.554,4.33209e-05,101318,-0.0135643,0.05,-0.06
2,-7.30593,-2.43573,0.62009,-3.35218,0.375716,692.42,4.42402e-05,101318,-0.0138858,0.05,-0.06
2,-50.0747,-2.41545,0.94538,-8.73359,0.384924,343.998,6.44295e-05,101275,-0.0337831,0.05,-0.06
2,-11.3261,-1.58131,-0.194466,-3.9558,0.223996,288.713,3.41346e-05,101314,-0.00758143,0.0466704,-0.06
1,-2.53761,-0.574326,-0.0903145,-6.03067,0.105094,17.3457,7.23585e-05,101322,0.020502,-0.0187085,-0.06
