"parallel_domain","Pressure","Velocity:0","Velocity:1","Velocity:2","TurbEner","Dissip","TurbVisc","total_pressure","Points:0","Points:1","Points:2"
4,-2.35722e+17,8.23432e+07,-1.96548e+08,9.71259e+08,3.51276e+17,5.58263e+24,12157.3,-2.35722e+17,0.0386701,0.0409939,-0.06
4,-2.37041e+17,9.31822e+07,-3.19732e+08,1.01265e+09,3.75648e+17,5.97867e+24,11869.2,-2.37041e+17,0.0388103,0.0408694,-0.06
4,-2.35172e+17,8.28192e+07,-1.94267e+08,9.71816e+08,3.79105e+17,6.03994e+24,11876.2,-2.35172e+17,0.0389218,0.0409787,-0.06
2,1.41742e+17,6.51076e+06,-1.58191e+07,-3.33846e+06,4.88112e+14,9.0152e+18,1.65769e+07,1.41742e+17,-0.0333423,0.0158958,-0.06
2,1.42662e+17,-4.09435e+06,-1.4079e+07,-1.06308e+07,5.02699e+14,5.09773e+19,7.86992e+06,1.42662e+17,-0.037817,0.0216039,-0.06
2,1.29534e+17,-6.18709e+06,-1.12576e+07,-6.72666e+06,4.67632e+14,5.85978e+19,7.58295e+06,1.29534e+17,-0.0398976,0.0211576,-0.06
2,1.80266e+17,6.99024e+06,-2.30778e+07,-1.84908e+07,5.97401e+14,9.0302e+18,1.28236e+07,1.80266e+17,-0.0296698,0.0201946,-0.06
2,7.10895e+16,-141091,1.86662e+06,-1.67835e+07,1.7823e+14,1.06739e+20,3.49287e+06,7.10895e+16,-0.05,0.00889941,-0.06
1.46635,7.02597e+16,-7.32512e+06,1.49279e+07,-1.20457e+08,1.96449e+14,3.85689e+19,809234,7.02597e+16,-0.05,0.000956924,-0.06
4,-1.0696e+18,1.2758e+08,-5.77228e+08,2.32798e+09,4.53032e+17,3.12606e+24,428774,-1.0696e+18,0.0404489,0.0148917,-0.06
3.73073,-5.56969e+18,-6.37678e+08,-1.4144e+08,1.11801e+09,1.34098e+17,1.54831e+24,5.39789e+08,-5.56969e+18,0.0354018,0.00650449,-0.06
2,2.15998e+17,1.30675e+08,-1.57464e+08,-3.40951e+08,3.74593e+14,4.06443e+19,801608,2.15998e+17,-0.0207791,0.0281672,-0.06
2,1.5369e+17,9.22654e+06,-1.7429e+07,-6.99142e+06,5.83562e+14,9.11461e+18,1.80823e+07,1.5369e+17,-0.0289297,0.015366,-0.06
2,1.92795e+17,5.65195e+07,-7.19208e+07,-7.89504e+07,5.22423e+14,8.39483e+18,7.83053e+06,1.92795e+17,-0.0262667,0.0218987,-0.06
2,1.82173e+17,1.04684e+08,-1.12819e+08,-1.25788e+08,4.40728e+14,7.87198e+18,7.58294e+06,1.82173e+17,-0.0224646,0.0194341,-0.06
4,-1.89051e+17,-3.9946e+07,-1.98281e+07,7.10937e+08,8.47282e+16,1.32801e+24,1090.72,-1.89051e+17,0.0326729,0.05,-0.06
4,-2.33656e+17,7.68097e+07,-1.87515e+08,9.54057e+08,3.3514e+17,5.3264e+24,10708.3,-2.33656e+17,0.0381873,0.0415565,-0.06
4,-2.33131e+17,7.45457e+07,-1.88825e+08,9.82314e+08,3.57479e+17,5.69808e+24,11187.3,-2.33131e+17,0.0389243,0.0413645,-0.06
4,-1.68588e+17,-1.05338e+08,1.34452e+07,1.01314e+09,3.06041e+17,5.06098e+24,4552.12,-1.68588e+17,0.0408045,0.05,-0.06
1.82309,-1.93221e+16,8.56776e+06,-3.04175e+07,-1.33953e+08,6.60123e+16,7.5611e+22,1.23892e+06,-1.93221e+16,-0.00430941,-0.0231122,-0.06
1.80247,-1.6914e+16,8.19838e+06,-3.43632e+07,-1.36007e+08,6.44958e+16,7.37891e+22,1.21077e+06,-1.6914e+16,-0.00438253,-0.0226314,-0.06
1,2.97734e+16,8.91321e+07,-5.47093e+07,-2.89396e+08,1.63008e+15,1.31823e+21,27335.5,2.97734e+16,-0.0117365,-0.0191075,-0.06
1,2.28366e+16,1.03184e+08,-3.50649e+07,-3.00222e+08,1.06469e+15,1.08973e+21,14432,2.28366e+16,-0.012401,-0.0213473,-0.06
2,-2.79691e+18,3.68031e+07,-5.74792e+07,-1.77635e+08,2.87135e+15,5.44945e+21,1.49645e+08,-2.79691e+18,-0.0142114,0.05,-0.06
2,3.00029e+17,2.33317e+07,-1.48341e+08,-6.45131e+08,3.88368e+14,8.53391e+20,132031,3.00029e+17,-0.0235344,0.05,-0.06
2,5.67818e+16,2.74608e+07,-1.342e+08,-5.03462e+08,9.13869e+14,1.08664e+21,7.04706e+07,5.67818e+16,-0.0203102,0.0444538,-0.06
2,7.30358e+16,5.10451e+07,-1.33569e+08,-1.65631e+08,1.72695e+15,6.0991e+20,3.43108e+07,7.30358e+16,-0.0120137,0.0382144,-0.06
2,1.11561e+17,7.22717e+07,-1.43243e+08,-2.2509e+08,1.36585e+15,4.70466e+20,2.58728e+07,1.11561e+17,-0.0144542,0.0364006,-0.06
1.85369,-2.55294e+16,5.90611e+06,-3.07053e+07,-1.27879e+08,6.62336e+16,7.57611e+22,2.6673e+06,-2.55294e+16,-0.00399598,-0.0231628,-0.06
1.66744,-2.67532e+16,-2.93456e+06,-3.54727e+07,-2.03695e+08,6.09259e+16,6.88107e+22,1.00937e+06,-2.67532e+16,-0.00546987,-0.0246951,-0.06
3,-1.5827e+19,-3.13294e+07,1.08131e+08,-7.17771e+07,7.18886e+16,7.62306e+25,9.50539e+08,-1.5827e+19,0.0315119,-0.0223753,-0.06
3,-6.99176e+18,-1.50015e+08,9.36887e+07,-2.46012e+08,9.40105e+16,4.91427e+25,3.15755e+08,-6.99176e+18,0.0226172,-0.032292,-0.06
3,-5.44252e+18,-3.22177e+07,8.51506e+07,-1.22326e+08,6.99493e+16,1.7337e+26,5.63242e+08,-5.44252e+18,0.0378841,-0.0298027,-0.06
1,8.38411e+16,-1.69865e+07,1.01083e+08,-5.16933e+08,2.45283e+13,2.72677e+18,713.818,8.38411e+16,-0.05,-0.0333575,-0.06
2,1.29594e+17,-8.15397e+06,-1.32701e+07,-1.1865e+07,4.80199e+14,5.96155e+19,6.59818e+06,1.29594e+17,-0.0400479,0.0218142,-0.06
2,1.33751e+17,-5.95844e+06,-1.20814e+07,-9.47411e+06,4.82962e+14,5.8925e+19,6.98559e+06,1.33751e+17,-0.039465,0.0216841,-0.06
2,1.42003e+17,-1.91282e+07,-1.52152e+07,-7.68229e+07,4.68865e+14,4.87743e+19,5.79163e+06,1.42003e+17,-0.0397481,0.0241295,-0.06
3,-2.76571e+19,-4.16276e+07,-1.09379e+07,5.97286e+07,5.20943e+16,4.07584e+25,3.54746e+09,-2.76571e+19,0.0396493,-0.0105615,-0.06
3,1.65625e+19,1.88606e+07,2.22274e+07,1.90842e+08,3.67367e+17,1.55508e+26,2.64424e+09,1.65625e+19,0.0490791,-0.00580331,-0.06
3,-1.95664e+19,1.67108e+07,-1.17374e+07,1.6564e+08,2.72071e+17,6.82311e+25,4.52874e+09,-1.95664e+19,0.0448546,-0.00473099,-0.06
3,-2.04524e+19,-4.87805e+07,-3.06318e+06,5.16153e+07,4.50687e+16,5.71242e+25,2.98777e+09,-2.04524e+19,0.0399336,-0.0115709,-0.06
1,4.68168e+16,-8.2892e+06,1.41301e+07,-1.45018e+08,3.26123e+14,7.03968e+18,273122,4.68168e+16,-0.043049,-0.00365306,-0.06
1,4.64577e+16,-2.85384e+06,2.84309e+07,-2.40422e+08,2.86729e+14,5.11782e+18,185776,4.64577e+16,-0.0429343,-0.00928227,-0.06
1,5.11933e+16,-4.0634e+06,9.73404e+06,-1.27663e+08,4.44616e+14,7.64343e+18,323049,5.11933e+16,-0.0416739,-0.00466341,-0.06
1,4.78384e+16,3.77546e+06,5.26156e+07,-2.71745e+08,3.48027e+14,4.04482e+18,287140,4.78384e+16,-0.0412408,-0.013676,-0.06
1,5.27342e+16,5.19828e+06,4.46335e+07,-1.79753e+08,5.17099e+14,5.96307e+18,452542,5.27342e+16,-0.0394301,-0.0110989,-0.06
3.92993,-1.32404e+17,5.87111e+08,2.49011e+07,5.42117e+08,1.39692e+16,5.47746e+22,63596.7,-1.32404e+17,0.0138626,0.0198992,-0.06
4,-1.34715e+17,6.31187e+08,4.20552e+07,6.28533e+08,1.28287e+16,5.7421e+22,34659.2,-1.34715e+17,0.0147219,0.0206989,-0.06
3.90905,-1.30478e+17,5.8726e+08,2.66827e+07,5.34436e+08,1.1872e+16,5.11131e+22,296000,-1.30478e+17,0.0138062,0.0209175,-0.06
4,-2.38325e+17,8.81134e+07,-2.02987e+08,9.81093e+08,3.63789e+17,5.77806e+24,11293.1,-2.38325e+17,0.0387301,0.0407772,-0.06
4,-2.52025e+17,1.21852e+08,-3.04162e+08,1.16102e+09,3.25191e+17,5.11327e+24,10183.8,-2.52025e+17,0.0378261,0.0394898,-0.06
4,-2.53082e+17,9.2518e+07,-2.24088e+08,1.00101e+09,3.71632e+17,5.79768e+24,10536.4,-2.53082e+17,0.0388101,0.0398395,-0.06
2.4291,8.99944e+16,2.19924e+08,-8.82054e+07,-1.92706e+08,1.19203e+15,2.47672e+20,1.04619e+06,8.99944e+16,-0.00359454,0.0230482,-0.06
2.0414,1.25961e+17,2.15516e+08,-1.54115e+08,-2.91099e+08,1.18961e+15,1.82818e+20,194554,1.25961e+17,-0.00732271,0.0213235,-0.06
2.22171,1.04e+17,2.13444e+08,-9.17983e+07,-2.3697e+08,2.50534e+15,2.42077e+21,197378,1.04e+17,-0.00594105,0.0193451,-0.06
3,-4.82221e+17,-8.1901e+07,1.44825e+08,-1.8394e+08,4.2556e+16,7.69459e+23,7.69196e+07,-4.82221e+17,0.0147285,-0.0212808,-0.06
2,4.94815e+16,4.32531e+07,-1.32984e+08,-1.99897e+08,1.62528e+15,8.03445e+20,4.8061e+07,4.94815e+16,-0.0136898,0.0396613,-0.06
2,-7.05973e+16,4.85134e+07,-1.30417e+08,-1.44512e+08,1.92791e+15,6.86057e+20,7.36416e+07,-7.05973e+16,-0.0119213,0.0387863,-0.06
2,-7.34741e+17,4.76369e+07,-1.24251e+08,-1.32441e+08,2.31654e+15,1.1031e+21,1.15038e+08,-7.34741e+17,-0.0116864,0.0393556,-0.06
3,-1.46238e+18,-1.76216e+08,1.17956e+08,-3.14677e+08,1.5478e+17,1.32296e+24,4.46932e+07,-1.46238e+18,0.0126966,-0.0321691,-0.06
1.98361,1.20191e+17,5.23938e+07,-8.61382e+07,-1.45168e+08,5.22965e+14,6.90965e+19,4.65633e+06,1.20191e+17,-0.019328,0.0110976,-0.06
2,1.21038e+17,5.20082e+07,-8.47233e+07,-1.45803e+08,4.23816e+14,2.24828e+19,4.66746e+06,1.21038e+17,-0.019216,0.0116794,-0.06
2,1.20344e+17,4.98812e+07,-8.33986e+07,-1.35869e+08,3.77719e+14,1.44677e+19,5.87717e+06,1.20344e+17,-0.0198849,0.0114361,-0.06
4,-2.02982e+17,2.57781e+08,-2.40736e+08,6.15753e+08,1.47768e+16,1.91056e+23,89238.2,-2.02982e+17,0.0242715,0.0402266,-0.06
4,-1.98056e+17,2.51625e+08,-2.35594e+08,6.17049e+08,1.40874e+16,1.80806e+23,888036,-1.98056e+17,0.0237689,0.0401305,-0.06
4,-2.08867e+17,2.74315e+08,-2.36063e+08,6.43359e+08,2.75026e+16,1.8338e+23,92758.7,-2.08867e+17,0.0242138,0.0394958,-0.06
2,1.93319e+17,-3.70759e+07,-2.55688e+07,-1.9803e+08,4.79624e+14,1.74879e+19,2.6779e+06,1.93319e+17,-0.0377784,0.0291961,-0.06
2,2.11314e+17,-2.46893e+06,-5.11531e+07,-2.98407e+08,3.66877e+14,1.53146e+19,1.96587e+06,2.11314e+17,-0.0347267,0.030637,-0.06
2,1.87731e+17,-4.19465e+07,-2.26343e+07,-2.74674e+08,4.24643e+14,1.83856e+19,2.75101e+06,1.87731e+17,-0.0391072,0.030735,-0.06
1.79701,6.28429e+16,265720,2.47071e+06,-2.11566e+07,4.56997e+14,1.56371e+19,8.02032e+06,6.28429e+16,-0.0377572,0.00580279,-0.06
2,7.66783e+16,4.49794e+06,-1.60268e+06,-8.15514e+06,5.03947e+14,6.58134e+18,1.54971e+07,7.66783e+16,-0.03258,0.00824627,-0.06
2,7.19276e+16,2.56888e+06,1.01658e+06,-6.69558e+06,4.49912e+14,2.95362e+19,1.33405e+07,7.19276e+16,-0.0353532,0.00965932,-0.06
2,1.22246e+17,1.72353e+08,-1.34087e+08,-2.90133e+08,1.68742e+15,3.71751e+20,198283,1.22246e+17,-0.00823171,0.0188629,-0.06
2,1.27012e+17,1.90212e+08,-1.50476e+08,-2.94686e+08,9.51715e+14,1.67825e+20,198775,1.27012e+17,-0.00841968,0.0202649,-0.06
2,3.28161e+16,2.98091e+07,-1.28833e+08,-3.88235e+08,1.04495e+15,1.21361e+21,7.63804e+07,3.28161e+16,-0.0188865,0.0439882,-0.06
2,-1.92002e+18,4.07559e+07,-8.06131e+07,-1.46754e+08,2.57554e+15,3.98146e+21,1.15531e+08,-1.92002e+18,-0.0132273,0.0462157,-0.06
2,-2.84124e+18,3.733e+07,-5.5493e+07,-1.53652e+08,2.92105e+15,5.53242e+21,1.51757e+08,-2.84124e+18,-0.0138858,0.05,-0.06
1.97159,-2.30272e+17,-1.07184e+08,1.56786e+07,-3.78543e+08,5.99386e+17,6.31008e+23,1.54149e+06,-2.30272e+17,-0.0032138,-0.0332946,-0.06
2.32524,-8.02086e+17,-3.78073e+08,1.52511e+08,-5.93634e+08,9.55946e+17,1.30737e+24,5.60604e+06,-8.02086e+17,0.00192941,-0.0391843,-0.06
2.91307,-2.58337e+17,-1.04082e+08,7.62335e+07,-2.24051e+08,7.58027e+17,8.46175e+23,8.35404e+06,-2.58337e+17,0.00390435,-0.0302385,-0.06
1,1.07758e+17,-2.29334e+08,3.59732e+07,-8.15612e+08,1.19014e+14,1.40322e+20,135.223,1.07758e+17,-0.0337831,-0.05,-0.06
3,-1.88093e+19,2.80987e+07,9.25157e+07,3.7018e+06,4.65625e+16,1.68693e+25,3.64379e+08,-1.88093e+19,0.0273546,-0.011677,-0.06
3,-2.81532e+19,7.62393e+06,1.31614e+08,-8.40445e+07,5.21686e+16,6.02154e+24,3.76301e+08,-2.81532e+19,0.0245856,-0.0140377,-0.06
1,9.38917e+16,-6.18401e+07,6.20123e+07,-5.46415e+08,3.47638e+13,2.10191e+19,214.133,9.38917e+16,-0.039799,-0.0400144,-0.06
1,8.97588e+16,-5.51421e+07,6.1438e+07,-5.27959e+08,3.14697e+13,1.83388e+19,212.225,8.97588e+16,-0.0406587,-0.0391288,-0.06
2,2.57668e+17,5.0569e+07,-7.85788e+07,-3.66755e+08,2.71319e+14,1.34901e+19,530937,2.57668e+17,-0.0286635,0.0308393,-0.06
2,2.5291e+17,4.96124e+07,-7.5899e+07,-3.17602e+08,3.11102e+14,1.23629e+19,1.72096e+06,2.5291e+17,-0.0292667,0.0299025,-0.06
1,3.6246e+16,1.03057e+08,1.84007e+07,-3.65257e+08,5.43005e+14,4.99495e+20,9735.35,3.6246e+16,-0.0179141,-0.019924,-0.06
1,4.26408e+16,1.05866e+08,3.99788e+07,-4.05618e+08,1.70332e+14,6.41835e+19,5909.4,4.26408e+16,-0.0208349,-0.0192127,-0.06
1,5.74797e+16,-5.50065e+06,1.09438e+08,-4.52612e+08,6.33067e+13,1.52515e+18,4433.87,5.74797e+16,-0.046588,-0.0243743,-0.06
1,5.24837e+16,-7.8075e+06,1.0947e+08,-4.59337e+08,7.56287e+13,8.56027e+17,6362.09,5.24837e+16,-0.05,-0.0216128,-0.06
1,-3.90885e+17,-4.53185e+08,1.03684e+08,-1.12107e+09,1.84632e+17,2.46233e+23,318838,-3.90885e+17,-0.00820586,-0.0403577,-0.06
4,-9.70393e+17,2.44423e+08,-7.4216e+08,1.58238e+09,5.54343e+17,6.3487e+24,44432.8,-9.70393e+17,0.05,0.0235114,-0.06
4,-1.14554e+18,2.91845e+08,-7.79764e+08,1.70547e+09,5.24771e+17,5.14674e+24,84885.6,-1.14554e+18,0.05,0.0226863,-0.06
2,1.30553e+17,1.84974e+08,-1.47059e+08,-2.99061e+08,9.74363e+14,1.73635e+20,204685,1.30553e+17,-0.0085707,0.0210814,-0.06
2,1.99689e+17,-3.4809e+07,5.88004e+07,-1.33257e+09,4.51969e+13,4.98431e+18,55359.4,1.99689e+17,-0.0403859,0.0407124,-0.06
3,-1.91412e+19,-4.60214e+07,1.25956e+06,5.22117e+07,4.51609e+16,5.85639e+25,3.00333e+09,-1.91412e+19,0.0399254,-0.012372,-0.06
3,-1.57551e+19,-4.80166e+07,-3.34238e+06,5.49743e+07,4.40864e+16,7.36355e+25,2.79845e+09,-1.57551e+19,0.0404005,-0.0118239,-0.06
3,-7.45687e+19,-3.74647e+08,1.08879e+09,2.36767e+08,1.08268e+18,1.36786e+26,6.94793e+09,-7.45687e+19,0.0396511,-0.00498559,-0.06
1,8.88634e+16,-1.06918e+08,6.52102e+07,-6.38234e+08,1.03392e+14,1.30505e+20,170.724,8.88634e+16,-0.0361128,-0.0409708,-0.06
1,9.63702e+16,-6.92584e+07,6.36047e+07,-5.68163e+08,3.785e+13,2.48594e+19,215.13,9.63702e+16,-0.0394533,-0.0409433,-0.06
3,-6.38126e+17,-1.27324e+08,1.03579e+08,-2.49652e+08,6.32101e+17,1.03815e+24,1.90679e+07,-6.38126e+17,0.00671789,-0.0306106,-0.06
3,-1.46093e+18,-1.92254e+08,1.48384e+08,-3.37643e+08,3.98126e+17,1.47419e+24,4.05444e+07,-1.46093e+18,0.0114329,-0.0322973,-0.06
3,-1.47125e+18,-1.73179e+08,1.19296e+08,-3.08128e+08,1.5589e+17,1.24096e+24,4.2722e+07,-1.47125e+18,0.01207,-0.031219,-0.06
3,-1.63719e+18,-1.66657e+08,8.68001e+07,-2.52442e+08,9.18365e+16,1.68905e+25,1.45113e+08,-1.63719e+18,0.0221599,-0.0330604,-0.06
1.90762,-2.59254e+16,2.18475e+06,-2.26655e+07,-1.27502e+08,6.54516e+16,7.61383e+22,1.47298e+06,-2.59254e+16,-0.0037264,-0.0231378,-0.06
1.86636,-3.65809e+16,-2.64801e+06,-3.2886e+07,-1.38158e+08,8.09473e+16,9.2982e+22,1.31109e+06,-3.65809e+16,-0.00392532,-0.0237091,-0.06
3,-6.09087e+17,-1.25383e+08,3.41958e+07,-3.81918e+08,6.92659e+16,1.87948e+26,3.1184e+08,-6.09087e+17,0.0390145,-0.0403264,-0.06
3,1.39567e+18,-1.3025e+08,2.73947e+07,-4.05966e+08,6.80335e+16,2.40867e+26,3.37161e+08,1.39567e+18,0.0388828,-0.0408806,-0.06
3,1.76168e+19,-4.68374e+07,5.92834e+07,-4.2616e+08,3.84987e+16,7.02473e+26,6.15147e+08,1.76168e+19,0.05,-0.0381917,-0.06
3,4.56566e+18,-2.37952e+07,9.74421e+07,-2.81884e+08,4.78981e+16,3.55611e+26,4.45162e+08,4.56566e+18,0.05,-0.0350889,-0.06
2,1.98344e+17,1.24829e+07,8.67749e+07,-1.29955e+09,4.01659e+13,5.62085e+18,43483.4,1.98344e+17,-0.0406055,0.0407242,-0.06
1,-1.41486e+16,-2.96375e+08,9.6761e+07,-9.62954e+08,3.89742e+15,6.54529e+21,1274.7,-1.41486e+16,-0.0208103,-0.0432591,-0.06
1,-2.45252e+16,-3.03718e+08,1.09334e+08,-9.71869e+08,4.9225e+15,8.33077e+21,1623.06,-2.45252e+16,-0.0198018,-0.0413001,-0.06
1,6.32341e+16,-2.7091e+08,6.35616e+07,-8.62816e+08,4.00915e+14,5.9266e+20,48.822,6.32341e+16,-0.0274136,-0.0448782,-0.06
1,2.94474e+16,-2.74652e+08,4.31021e+07,-9.26852e+08,1.03433e+15,1.68805e+21,30.1891,2.94474e+16,-0.0235344,-0.05,-0.06
3.70823,-1.41849e+18,3.10012e+08,-2.45699e+07,5.62861e+08,5.24156e+16,2.03135e+23,8.96252e+06,-1.41849e+18,0.0240548,0.00417363,-0.06
3.75904,-5.53989e+18,1.42553e+08,-2.0672e+08,9.0751e+08,7.46368e+16,1.0304e+24,4.83422e+08,-5.53989e+18,0.0327868,0.00622197,-0.06
1,5.42285e+16,2.00342e+06,4.58275e+07,-2.07241e+08,5.254e+14,4.92574e+18,716645,5.42285e+16,-0.0384359,-0.0132509,-0.06
1,9.77605e+16,-1.89762e+07,4.54127e+07,-4.6656e+08,1.43587e+13,5.9074e+18,129.78,9.77605e+16,-0.05,-0.0431195,-0.06
2,6.4177e+16,189632,4.61574e+06,-3.59287e+06,3.39335e+14,5.92401e+19,5.81486e+06,6.4177e+16,-0.0416569,0.0116404,-0.06
2,7.27275e+16,-167291,2.66958e+06,-4.86094e+06,3.52921e+14,6.02045e+19,8.69706e+06,7.27275e+16,-0.0406933,0.0130145,-0.06
1.70419,5.50103e+16,-1.91665e+06,4.84373e+06,-2.62973e+07,4.07762e+14,2.33773e+19,2.01597e+06,5.50103e+16,-0.0418481,0.0049793,-0.06
2,6.22789e+16,-282385,4.99313e+06,-7.31773e+06,2.80091e+14,8.58806e+19,5.22369e+06,6.22789e+16,-0.0449143,0.0110999,-0.06
3.43026,-1.04853e+19,-8.59738e+08,3.50747e+08,-2.42239e+08,4.05502e+17,2.79293e+25,9.75179e+08,-1.04853e+19,0.0421124,0.00133186,-0.06
1,3.74909e+16,7.12003e+07,-7.92382e+07,-2.95215e+08,2.09987e+15,1.31126e+21,52322.8,3.74909e+16,-0.0121457,-0.0132018,-0.06
1.12493,5.2393e+16,-6.12821e+06,5.19987e+06,-9.62694e+07,4.46188e+14,7.74114e+18,1.19939e+06,5.2393e+16,-0.0399289,-0.00237611,-0.06
2,1.84474e+17,-2.9615e+07,-9.03354e+07,-7.17746e+08,9.38156e+13,1.69645e+19,69166.1,1.84474e+17,-0.05,0.0352695,-0.06
2,2.00317e+17,7.14135e+07,3.6155e+07,-9.91862e+08,5.52704e+12,2.16899e+19,202.204,2.00317e+17,-0.05,0.0424471,-0.06
1,4.92718e+16,-6.16088e+06,1.00645e+08,-4.35982e+08,1.00857e+14,1.45203e+18,11680,4.92718e+16,-0.0487635,-0.0195136,-0.06
3.04506,-7.39408e+19,-2.66467e+08,-2.40493e+08,-3.48896e+08,9.88346e+17,4.26036e+25,7.01872e+09,-7.39408e+19,0.0398268,-0.00437188,-0.06
2,2.47675e+17,-1.16917e+08,-7.75307e+07,-6.8345e+08,1.69849e+14,2.94426e+19,175698,2.47675e+17,-0.0283908,0.04143,-0.06
4,-2.37954e+17,9.649e+07,-3.59956e+08,1.02573e+09,4.03684e+17,6.42235e+24,11120.2,-2.37954e+17,0.0389359,0.0406993,-0.06
3,-4.14908e+17,-6.91967e+07,1.466e+08,-1.6984e+08,4.08175e+16,4.13627e+23,4.28521e+07,-4.14908e+17,0.0101976,-0.0216613,-0.06
3,-3.39673e+17,-6.2379e+07,1.41639e+08,-1.55335e+08,4.15823e+16,1.58606e+23,1.86986e+07,-3.39673e+17,0.00751585,-0.0215482,-0.06
2,2.32377e+17,3.50387e+07,-5.88504e+07,-2.16773e+08,4.11796e+14,1.06458e+19,5.41566e+06,2.32377e+17,-0.0290929,0.0269709,-0.06
2,1.94171e+17,1.18323e+07,5.98951e+07,-1.47247e+09,3.05775e+12,9.10667e+18,3062.79,1.94171e+17,-0.0471419,0.05,-0.06
2,1.9328e+17,3.58244e+08,2.66567e+08,-9.47519e+08,4.60694e+12,1.87905e+19,135.437,1.9328e+17,-0.049112,0.0489687,-0.06
2,2.17515e+17,4.91202e+06,-2.62559e+07,-3.12618e+07,5.96064e+14,1.13457e+19,8.21089e+06,2.17515e+17,-0.0305507,0.0230226,-0.06
3,-3.669e+18,-3.64531e+08,7.20615e+07,-5.71781e+08,1.69045e+17,9.61455e+24,5.92638e+07,-3.669e+18,0.0152234,-0.041738,-0.06
3,-3.61253e+18,-3.72058e+08,6.66217e+07,-5.76957e+08,1.613e+17,2.08711e+25,7.09107e+07,-3.61253e+18,0.0161987,-0.0427842,-0.06
3,-1.69306e+18,-1.87014e+08,7.96969e+07,-2.77313e+08,8.75489e+16,2.93483e+25,1.53356e+08,-1.69306e+18,0.0228653,-0.0347732,-0.06
1,-6.0217e+16,-3.54067e+08,1.11639e+08,-1.03872e+09,1.70646e+16,2.83501e+22,26234.1,-6.0217e+16,-0.0185031,-0.0412751,-0.06
3,-3.30691e+19,2.00415e+07,6.97257e+07,1.82933e+07,5.22426e+16,4.03631e+26,4.03081e+09,-3.30691e+19,0.0449446,-0.0222713,-0.06
3,1.35316e+18,4.7931e+06,9.31647e+07,-8.67602e+07,5.48865e+16,2.85457e+26,4.43569e+08,1.35316e+18,0.0418788,-0.0296087,-0.06
3,-2.2988e+18,3.11396e+06,9.11742e+07,-3.4897e+07,3.80627e+16,4.4324e+26,1.09929e+09,-2.2988e+18,0.05,-0.0255514,-0.06
4,-2.37667e+17,8.65456e+07,-2.02387e+08,9.7841e+08,3.51384e+17,5.58393e+24,11409.8,-2.37667e+17,0.0386554,0.0408677,-0.06
4,-2.27642e+17,1.3994e+08,-2.1441e+08,8.73821e+08,2.52745e+17,4.00573e+24,36355.8,-2.27642e+17,0.0343766,0.0405223,-0.06
4,-2.11734e+17,-4.55611e+07,-9.97924e+07,9.02709e+08,6.79821e+17,1.10493e+25,411.131,-2.11734e+17,0.05,0.0476389,-0.06
4,-2.07884e+17,-6.62709e+07,-7.05304e+07,8.84581e+08,5.49754e+17,8.99814e+24,647.031,-2.07884e+17,0.05,0.05,-0.06
4,-2.00296e+17,-5.3398e+07,-5.85552e+07,8.77826e+08,5.79808e+17,9.46439e+24,4855.56,-2.00296e+17,0.0490301,0.0490828,-0.06
2,9.222e+16,5.20064e+06,-4.86318e+06,-6.67943e+06,5.13069e+14,7.06064e+18,1.67818e+07,9.222e+16,-0.0319033,0.00971763,-0.06
4,-2.50304e+17,-4.01815e+07,-1.72708e+08,9.30253e+08,9.26465e+17,1.49777e+25,108.068,-2.50304e+17,0.05,0.0422863,-0.06
4,-2.36095e+17,7.91205e+07,-1.97211e+08,9.73125e+08,4.06676e+17,6.48627e+24,10724.2,-2.36095e+17,0.0395039,0.0410049,-0.06
1,4.13337e+16,-3.80904e+06,5.34608e+07,-3.26737e+08,1.30211e+14,2.37587e+18,54487.6,4.13337e+16,-0.0474198,-0.0122983,-0.06
3,-3.23762e+18,-3.88639e+08,6.42101e+07,-6.03853e+08,1.74605e+17,6.62563e+24,5.11963e+07,-3.23762e+18,0.0148308,-0.0426175,-0.06
1,5.35637e+16,2.21609e+06,9.52704e+07,-4.23569e+08,1.58877e+14,2.10807e+18,9221.16,5.35637e+16,-0.0386007,-0.0202485,-0.06
3,-1.92948e+19,-4.99845e+07,-1.36547e+06,4.94333e+07,4.52362e+16,4.50458e+25,2.95559e+09,-1.92948e+19,0.0395175,-0.0116936,-0.06
3,-2.24187e+19,-5.05654e+07,-1.70382e+06,4.98519e+07,4.55229e+16,4.7389e+25,3.10215e+09,-2.24187e+19,0.0397351,-0.0117076,-0.06
3,-3.74983e+17,-1.19008e+08,9.43918e+07,-2.36429e+08,7.93718e+17,9.35883e+23,9.24696e+06,-3.74983e+17,0.0047538,-0.0302754,-0.06
3,-2.57662e+17,-1.03013e+08,9.49239e+07,-2.16612e+08,7.82187e+17,8.75645e+23,1.42021e+07,-2.57662e+17,0.00468249,-0.0298759,-0.06
1,8.04311e+16,-2.10535e+08,7.31124e+07,-7.81749e+08,2.25331e+14,3.10417e+20,113.71,8.04311e+16,-0.0291882,-0.0424937,-0.06
4,-3.59867e+17,5.62685e+08,-3.2349e+08,1.38842e+09,2.85559e+16,1.45752e+23,52169.9,-3.59867e+17,0.0212081,0.0187919,-0.06
4,-5.68428e+17,4.84925e+08,-5.50952e+08,1.91706e+09,4.54779e+16,2.19335e+23,224405,-5.68428e+17,0.0252312,0.0150411,-0.06
